Date,Close,Open,High,Low,Change %,Log_Returns
07-09-2011,1.7025,1.6929,1.7077,1.6922,0.41%,-0.008494123
08-09-2011,1.6881,1.7013,1.7059,1.6856,-0.85%,-0.006358661
09-09-2011,1.6774,1.6865,1.6974,1.672,-0.63%,0.006358661
12-09-2011,1.6881,1.6674,1.6901,1.6667,0.64%,0.004904722
13-09-2011,1.6964,1.6864,1.704,1.6782,0.49%,0.008335828
14-09-2011,1.7106,1.6955,1.7151,1.693,0.84%,0.0084988
15-09-2011,1.7252,1.7091,1.7278,1.7016,0.85%,-0.007447091
16-09-2011,1.7124,1.7239,1.7265,1.7048,-0.74%,0.008084495
19-09-2011,1.7263,1.7018,1.7285,1.7004,0.81%,0.000173767
20-09-2011,1.7266,1.7243,1.7307,1.7171,0.02%,0.016941284
21-09-2011,1.7561,1.7254,1.7599,1.7236,1.71%,0.000910695
22-09-2011,1.7577,1.7552,1.7711,1.7413,0.09%,-0.003191068
23-09-2011,1.7521,1.7565,1.7662,1.7431,-0.32%,-0.000856482
26-09-2011,1.7506,1.7498,1.7599,1.7434,-0.09%,-0.003662589
27-09-2011,1.7442,1.7493,1.751,1.7339,-0.37%,0.006970262
28-09-2011,1.7564,1.7429,1.7597,1.7409,0.70%,0.004147615
29-09-2011,1.7637,1.7559,1.7698,1.7542,0.42%,-0.007740946
30-09-2011,1.7501,1.7613,1.765,1.7466,-0.77%,-0.007398307
03-10-2011,1.7372,1.7446,1.7546,1.7354,-0.74%,0.004537239
04-10-2011,1.7451,1.7358,1.749,1.7275,0.45%,-0.004422118
05-10-2011,1.7374,1.745,1.7458,1.7317,-0.44%,0.004708593
06-10-2011,1.7456,1.7376,1.7478,1.7276,0.47%,-0.004651038
07-10-2011,1.7375,1.7439,1.7469,1.7327,-0.46%,0.001207903
10-10-2011,1.7396,1.7377,1.7485,1.7317,0.12%,0.006703168
11-10-2011,1.7513,1.7392,1.7555,1.7374,0.67%,0.004614473
12-10-2011,1.7594,1.7505,1.7641,1.748,0.46%,-0.000170527
13-10-2011,1.7591,1.7578,1.7647,1.7524,-0.02%,-0.001592991
14-10-2011,1.7563,1.7588,1.7614,1.7457,-0.16%,-0.003136497
17-10-2011,1.7508,1.7554,1.7578,1.74,-0.31%,-0.005268595
18-10-2011,1.7416,1.7493,1.7512,1.7378,-0.53%,0.001549098
19-10-2011,1.7443,1.7418,1.7493,1.7374,0.16%,0.006742112
20-10-2011,1.7561,1.7424,1.7578,1.738,0.68%,0.007262443
21-10-2011,1.7689,1.7548,1.7727,1.7492,0.73%,-0.005441882
24-10-2011,1.7593,1.7636,1.7702,1.7527,-0.54%,-0.00153588
25-10-2011,1.7566,1.759,1.7627,1.7522,-0.15%,0.005620065
26-10-2011,1.7665,1.756,1.7709,1.7555,0.56%,-0.003061574
27-10-2011,1.7611,1.7612,1.769,1.7514,-0.31%,-0.002216981
28-10-2011,1.7572,1.7621,1.7666,1.7558,-0.22%,-0.010468904
31-10-2011,1.7389,1.7568,1.7606,1.7348,-1.04%,0.004990689
01-11-2011,1.7476,1.7384,1.7556,1.7342,0.50%,0.002799922
02-11-2011,1.7525,1.7468,1.7599,1.7431,0.28%,-0.003601342
03-11-2011,1.7462,1.7514,1.7613,1.7394,-0.36%,-0.000286377
04-11-2011,1.7457,1.7445,1.7562,1.7387,-0.03%,-5.72853E-05
07-11-2011,1.7456,1.7485,1.7523,1.741,-0.01%,0.003488409
08-11-2011,1.7517,1.7443,1.7556,1.7421,0.35%,-0.003832189
09-11-2011,1.745,1.7504,1.7597,1.742,-0.38%,0.006568637
10-11-2011,1.7565,1.7445,1.7584,1.7419,0.66%,0.002615421
11-11-2011,1.7611,1.7567,1.7683,1.752,0.26%,-0.001761815
14-11-2011,1.758,1.7639,1.7686,1.7541,-0.18%,-0.006276768
15-11-2011,1.747,1.7568,1.7592,1.7444,-0.63%,-0.001776047
16-11-2011,1.7439,1.748,1.7506,1.7399,-0.18%,0.001604309
17-11-2011,1.7467,1.7435,1.751,1.7384,0.16%,0.004854517
18-11-2011,1.7552,1.7455,1.7596,1.7422,0.49%,0.003185441
21-11-2011,1.7608,1.7533,1.765,1.7467,0.32%,-0.001136493
22-11-2011,1.7588,1.7599,1.764,1.7543,-0.11%,-0.005644739
23-11-2011,1.7489,1.7577,1.7622,1.7445,-0.56%,-0.001888683
24-11-2011,1.7456,1.7489,1.7524,1.7406,-0.19%,-0.004018144
25-11-2011,1.7386,1.7454,1.7489,1.7343,-0.40%,-0.00288002
28-11-2011,1.7336,1.7471,1.7489,1.7302,-0.29%,-0.003293373
29-11-2011,1.7279,1.732,1.7409,1.7243,-0.33%,-0.002897881
30-11-2011,1.7229,1.7274,1.7369,1.718,-0.29%,0.001971472
01-12-2011,1.7263,1.7222,1.7367,1.7186,0.20%,-0.002261723
02-12-2011,1.7224,1.7249,1.7347,1.7158,-0.23%,-0.003140085
05-12-2011,1.717,1.7214,1.7271,1.7112,-0.31%,0.002152603
06-12-2011,1.7207,1.7157,1.7257,1.7134,0.22%,-0.000116239
07-12-2011,1.7205,1.7196,1.7251,1.7163,-0.01%,0.004581179
08-12-2011,1.7284,1.7202,1.7311,1.7175,0.46%,-0.00092614
09-12-2011,1.7268,1.727,1.741,1.7233,-0.09%,-0.006740293
12-12-2011,1.7152,1.7278,1.7341,1.7125,-0.67%,-0.008195807
13-12-2011,1.7012,1.7146,1.7218,1.6966,-0.82%,-0.000587993
14-12-2011,1.7002,1.7009,1.7039,1.6932,-0.06%,0.001821655
15-12-2011,1.7033,1.6992,1.7056,1.6956,0.18%,-0.002174617
16-12-2011,1.6996,1.7016,1.7042,1.6931,-0.22%,-0.000941841
19-12-2011,1.698,1.7007,1.7034,1.6952,-0.09%,-0.0007659
20-12-2011,1.6967,1.6994,1.7081,1.6953,-0.08%,-0.00377916
21-12-2011,1.6903,1.6965,1.7045,1.6883,-0.38%,-0.001657884
22-12-2011,1.6875,1.6901,1.698,1.6849,-0.17%,0.001066098
23-12-2011,1.6893,1.687,1.6928,1.6846,0.11%,-0.001184624
26-12-2011,1.6873,1.6875,1.6913,1.684,-0.12%,0.003372485
27-12-2011,1.693,1.6864,1.6969,1.6837,0.34%,-0.008125063
28-12-2011,1.6793,1.6927,1.6972,1.6765,-0.81%,0.003625884
29-12-2011,1.6854,1.6784,1.6871,1.6769,0.36%,-0.004102387
30-12-2011,1.6785,1.6839,1.6859,1.6744,-0.41%,-0.000774801
02-01-2012,1.6772,1.6778,1.6833,1.6746,-0.08%,-0.001014108
03-01-2012,1.6755,1.6768,1.679,1.6724,-0.10%,-0.006166392
04-01-2012,1.6652,1.675,1.6805,1.6615,-0.61%,-0.00844294
05-01-2012,1.6512,1.6654,1.6694,1.6498,-0.84%,-0.003579558
06-01-2012,1.6453,1.6511,1.6581,1.6425,-0.36%,0.004911035
09-01-2012,1.6534,1.6403,1.6585,1.6399,0.49%,-0.004121218
10-01-2012,1.6466,1.6531,1.6559,1.6444,-0.41%,-0.003650527
11-01-2012,1.6406,1.6454,1.6517,1.6372,-0.36%,0.008013642
12-01-2012,1.6538,1.6402,1.6568,1.6393,0.80%,-0.010027127
13-01-2012,1.6373,1.6533,1.6573,1.6344,-1.00%,-0.00122227
16-01-2012,1.6353,1.6347,1.6386,1.6325,-0.12%,0.000916842
17-01-2012,1.6368,1.6343,1.6433,1.6315,0.09%,0.00329369
18-01-2012,1.6422,1.6363,1.6439,1.6328,0.33%,0.003525625
19-01-2012,1.648,1.642,1.6505,1.6403,0.35%,-0.00224767
20-01-2012,1.6443,1.6478,1.6534,1.6424,-0.22%,0.003642328
23-01-2012,1.6503,1.639,1.6534,1.6378,0.36%,0.001029586
24-01-2012,1.652,1.6495,1.6575,1.6462,0.10%,0.001270379
25-01-2012,1.6541,1.6512,1.6573,1.6429,0.13%,-0.003876678
26-01-2012,1.6477,1.6527,1.6551,1.6461,-0.39%,0.004601885
27-01-2012,1.6553,1.6478,1.6557,1.643,0.46%,-0.001814005
30-01-2012,1.6523,1.6535,1.6571,1.6477,-0.18%,-0.004306299
31-01-2012,1.6452,1.6516,1.6567,1.6401,-0.43%,0.000607644
01-02-2012,1.6462,1.6453,1.6529,1.639,0.06%,-0.004444316
02-02-2012,1.6389,1.6458,1.6486,1.633,-0.44%,-0.003790199
03-02-2012,1.6327,1.6381,1.6432,1.6253,-0.38%,0.004034235
06-02-2012,1.6393,1.6296,1.6403,1.6257,0.40%,0.008080484
07-02-2012,1.6526,1.6393,1.6544,1.632,0.81%,-6.05125E-05
08-02-2012,1.6525,1.6505,1.6551,1.6443,-0.01%,0.00368458
09-02-2012,1.6586,1.6511,1.6607,1.6488,0.37%,0.002529055
10-02-2012,1.6628,1.6573,1.669,1.655,0.25%,-0.004460257
13-02-2012,1.6554,1.6616,1.6672,1.6542,-0.45%,0.001870908
14-02-2012,1.6585,1.6552,1.6696,1.6524,0.19%,-0.004471847
15-02-2012,1.6511,1.6586,1.6616,1.6459,-0.45%,0.00320484
16-02-2012,1.6564,1.6506,1.6589,1.6466,0.32%,-0.001026849
17-02-2012,1.6547,1.6554,1.6589,1.6501,-0.10%,0.001932018
20-02-2012,1.6579,1.6517,1.6622,1.6498,0.19%,0.003912957
21-02-2012,1.6644,1.6574,1.6673,1.6536,0.39%,0.001560906
22-02-2012,1.667,1.6639,1.6698,1.6615,0.16%,0.006219372
23-02-2012,1.6774,1.6661,1.6789,1.6652,0.62%,0.007069266
24-02-2012,1.6893,1.6763,1.6926,1.6723,0.71%,-0.004449594
27-02-2012,1.6818,1.6895,1.6957,1.6781,-0.44%,0.001307267
28-02-2012,1.684,1.6812,1.6871,1.6778,0.13%,-0.009966364
29-02-2012,1.6673,1.6839,1.6851,1.6642,-0.99%,-0.002281735
01-03-2012,1.6635,1.6671,1.6692,1.6593,-0.23%,-0.006816083
02-03-2012,1.6522,1.6629,1.6644,1.6493,-0.68%,0.005853793
05-03-2012,1.6619,1.6503,1.6654,1.6495,0.59%,-0.002530427
06-03-2012,1.6577,1.6614,1.6666,1.656,-0.25%,-0.002234503
07-03-2012,1.654,1.6572,1.6597,1.6524,-0.22%,0.004584397
08-03-2012,1.6616,1.653,1.6635,1.6505,0.46%,-0.009493647
09-03-2012,1.6459,1.6611,1.6625,1.6418,-0.94%,0.007083426
12-03-2012,1.6576,1.646,1.6602,1.6449,0.71%,-0.006961919
13-03-2012,1.6461,1.6561,1.6586,1.6437,-0.69%,0.003759403
14-03-2012,1.6523,1.6448,1.6555,1.6436,0.38%,-0.000423742
15-03-2012,1.6516,1.6517,1.655,1.6477,-0.04%,0.003505594
16-03-2012,1.6574,1.6495,1.6599,1.6461,0.35%,0.002891917
19-03-2012,1.6622,1.657,1.6671,1.653,0.29%,0.005758864
20-03-2012,1.6718,1.662,1.6739,1.6596,0.58%,-0.000897639
21-03-2012,1.6703,1.6714,1.6786,1.6667,-0.09%,0.000718176
22-03-2012,1.6715,1.6696,1.6739,1.6629,0.07%,0.001315318
23-03-2012,1.6737,1.6701,1.6774,1.6649,0.13%,0.003221191
26-03-2012,1.6791,1.6732,1.6809,1.6655,0.32%,-0.00244477
27-03-2012,1.675,1.6789,1.6821,1.672,-0.24%,-5.97033E-05
28-03-2012,1.6749,1.6733,1.6808,1.6693,-0.01%,-0.000895977
29-03-2012,1.6734,1.674,1.6782,1.6667,-0.09%,0.002983474
30-03-2012,1.6784,1.6728,1.6821,1.6717,0.30%,-0.005256882
02-04-2012,1.6696,1.6726,1.6766,1.6655,-0.52%,-0.005043844
03-04-2012,1.6612,1.6689,1.6719,1.6585,-0.50%,-0.003860077
04-04-2012,1.6548,1.6606,1.6631,1.6503,-0.39%,-0.005757417
05-04-2012,1.6453,1.6542,1.6575,1.6426,-0.57%,0.003700675
06-04-2012,1.6514,1.6444,1.6531,1.6426,0.37%,0.001633641
09-04-2012,1.6541,1.6496,1.6574,1.6445,0.16%,-0.001573088
10-04-2012,1.6515,1.6536,1.6559,1.6458,-0.16%,-0.001636215
11-04-2012,1.6488,1.6508,1.6553,1.6457,-0.16%,0.002423069
12-04-2012,1.6528,1.6483,1.6544,1.6442,0.24%,-0.012419495
13-04-2012,1.6324,1.6509,1.652,1.6285,-1.23%,0.004766861
16-04-2012,1.6402,1.6301,1.6415,1.6254,0.48%,-0.000670875
17-04-2012,1.6391,1.6395,1.6482,1.6355,-0.07%,0.001280371
18-04-2012,1.6412,1.6388,1.6424,1.6343,0.13%,0.001643786
19-04-2012,1.6439,1.6405,1.6462,1.6361,0.16%,0.004188551
20-04-2012,1.6508,1.6431,1.6514,1.6417,0.42%,-0.006076091
23-04-2012,1.6408,1.6466,1.6494,1.6373,-0.61%,0.002191648
24-04-2012,1.6444,1.6404,1.6473,1.639,0.22%,-0.000304109
25-04-2012,1.6439,1.644,1.6477,1.6391,-0.03%,-0.00268015
26-04-2012,1.6395,1.6431,1.6456,1.6378,-0.27%,0.000365898
27-04-2012,1.6401,1.637,1.6449,1.6344,0.04%,-0.000976026
30-04-2012,1.6385,1.6379,1.6399,1.6316,-0.10%,-0.001221374
01-05-2012,1.6365,1.6382,1.6428,1.6314,-0.12%,-0.003673099
02-05-2012,1.6305,1.6358,1.6372,1.6272,-0.37%,0.003367522
03-05-2012,1.636,1.6302,1.6372,1.6272,0.34%,-0.004717712
04-05-2012,1.6283,1.6352,1.6365,1.6263,-0.47%,-0.001167542
07-05-2012,1.6264,1.6263,1.6288,1.6191,-0.12%,-0.002770682
08-05-2012,1.6219,1.6256,1.6282,1.6198,-0.28%,-0.00080185
09-05-2012,1.6206,1.6203,1.6264,1.6182,-0.08%,-0.001667439
10-05-2012,1.6179,1.6205,1.6217,1.6154,-0.17%,0.000247204
11-05-2012,1.6183,1.6179,1.6213,1.6151,0.02%,-0.003466423
14-05-2012,1.6127,1.6141,1.6207,1.6113,-0.35%,-0.003914142
15-05-2012,1.6064,1.6125,1.6165,1.6041,-0.39%,0.003852133
16-05-2012,1.6126,1.6059,1.6178,1.6047,0.39%,0.001982407
17-05-2012,1.6158,1.6125,1.6167,1.606,0.20%,0.008811173
18-05-2012,1.6301,1.6135,1.6309,1.6126,0.89%,-0.002333867
21-05-2012,1.6263,1.6271,1.6283,1.6196,-0.23%,-0.006539197
22-05-2012,1.6157,1.6261,1.6275,1.6126,-0.65%,-0.005025916
23-05-2012,1.6076,1.6163,1.62,1.6029,-0.50%,-0.004051491
24-05-2012,1.6011,1.6074,1.6095,1.5987,-0.40%,0.00174727
25-05-2012,1.6039,1.6006,1.6113,1.5983,0.17%,-0.001435034
28-05-2012,1.6016,1.6039,1.6083,1.5989,-0.14%,-0.002438035
29-05-2012,1.5977,1.6011,1.6035,1.5934,-0.24%,-0.00263224
30-05-2012,1.5935,1.5953,1.5998,1.5916,-0.26%,-0.000502166
31-05-2012,1.5927,1.5926,1.5978,1.5902,-0.05%,0.009125063
01-06-2012,1.6073,1.5927,1.6089,1.587,0.92%,0.000746315
04-06-2012,1.6085,1.6056,1.6114,1.5982,0.07%,-0.004049219
05-06-2012,1.602,1.6085,1.6123,1.599,-0.40%,0.000312061
06-06-2012,1.6025,1.6017,1.6044,1.5927,0.03%,0.000997942
07-06-2012,1.6041,1.6017,1.6094,1.5992,0.10%,0.001370546
08-06-2012,1.6063,1.6037,1.6082,1.6004,0.14%,-0.001058893
11-06-2012,1.6046,1.6107,1.615,1.6012,-0.11%,-0.000810499
12-06-2012,1.6033,1.604,1.6077,1.5991,-0.08%,0.004915238
13-06-2012,1.6112,1.6028,1.6134,1.5997,0.49%,0.001674367
14-06-2012,1.6139,1.6108,1.6169,1.608,0.17%,-0.004906995
15-06-2012,1.606,1.6126,1.6154,1.6028,-0.49%,-0.004680926
18-06-2012,1.5985,1.611,1.6153,1.5947,-0.47%,0.005241168
19-06-2012,1.6069,1.5977,1.6105,1.5943,0.53%,0.002858565
20-06-2012,1.6115,1.6049,1.6146,1.604,0.29%,-0.004789609
21-06-2012,1.6038,1.6105,1.6139,1.6014,-0.48%,0.001433067
22-06-2012,1.6061,1.6033,1.6063,1.5981,0.14%,-0.002431195
25-06-2012,1.6022,1.6023,1.6073,1.5996,-0.24%,-0.003689234
26-06-2012,1.5963,1.6019,1.6047,1.5931,-0.37%,-0.003011484
27-06-2012,1.5915,1.5955,1.5995,1.5885,-0.30%,0.000502544
28-06-2012,1.5923,1.5909,1.598,1.5865,0.05%,0.005886053
29-06-2012,1.6017,1.5917,1.6084,1.5905,0.59%,-0.004379934
02-07-2012,1.5947,1.603,1.604,1.5921,-0.44%,-0.0010666
03-07-2012,1.593,1.5936,1.5962,1.5852,-0.11%,-0.004530019
04-07-2012,1.5858,1.5915,1.5927,1.5826,-0.45%,-0.012181346
05-07-2012,1.5666,1.5857,1.5885,1.5631,-1.21%,-0.002108694
06-07-2012,1.5633,1.5657,1.5726,1.5592,-0.21%,-0.000127943
09-07-2012,1.5631,1.5615,1.5665,1.5588,-0.01%,-0.005388428
10-07-2012,1.5547,1.5629,1.5644,1.5501,-0.54%,-0.005288288
11-07-2012,1.5465,1.554,1.5557,1.5427,-0.53%,0.001486124
12-07-2012,1.5488,1.5459,1.554,1.5452,0.15%,0.000839007
13-07-2012,1.5501,1.5477,1.5525,1.5426,0.08%,0.00070938
16-07-2012,1.5512,1.5489,1.5539,1.5414,0.07%,-0.001290156
17-07-2012,1.5492,1.5507,1.5544,1.5415,-0.13%,-0.002779485
18-07-2012,1.5449,1.5488,1.5504,1.5396,-0.28%,-0.003501495
19-07-2012,1.5395,1.544,1.5473,1.5339,-0.35%,-0.008349145
20-07-2012,1.5267,1.5389,1.5411,1.5251,-0.83%,0.001570784
23-07-2012,1.5291,1.5235,1.5325,1.5208,0.16%,-0.004194252
24-07-2012,1.5227,1.528,1.5308,1.5195,-0.42%,0.002623468
25-07-2012,1.5267,1.522,1.5304,1.5206,0.26%,0.006203291
26-07-2012,1.5362,1.5258,1.5427,1.5205,0.62%,0.000715796
27-07-2012,1.5373,1.5351,1.5465,1.5324,0.07%,-0.005806194
30-07-2012,1.5284,1.5337,1.5364,1.5241,-0.58%,0.002222078
31-07-2012,1.5318,1.5278,1.5337,1.524,0.22%,-0.003728053
01-08-2012,1.5261,1.531,1.5348,1.5238,-0.37%,-0.003281704
02-08-2012,1.5211,1.5258,1.5413,1.5164,-0.33%,0.011504147
03-08-2012,1.5387,1.5206,1.5397,1.5178,1.16%,6.49878E-05
06-08-2012,1.5388,1.5395,1.5442,1.5325,0.01%,0.000649646
07-08-2012,1.5398,1.538,1.5434,1.5359,0.06%,-6.49456E-05
08-08-2012,1.5397,1.5396,1.5421,1.534,-0.01%,-0.005274652
09-08-2012,1.5316,1.5394,1.5413,1.5275,-0.53%,-0.001306677
10-08-2012,1.5296,1.5305,1.5345,1.5256,-0.13%,0.00456592
13-08-2012,1.5366,1.5289,1.5393,1.5266,0.46%,-0.000650999
14-08-2012,1.5356,1.5363,1.5419,1.5343,-0.07%,0.000260451
15-08-2012,1.536,1.5352,1.5418,1.5323,0.03%,0.005065275
16-08-2012,1.5438,1.5355,1.547,1.5336,0.51%,0.001618071
17-08-2012,1.5463,1.5436,1.551,1.5401,0.16%,0.000711123
20-08-2012,1.5474,1.5462,1.5504,1.5415,0.07%,0.007981505
21-08-2012,1.5598,1.5467,1.5605,1.5445,0.80%,0.002177394
22-08-2012,1.5632,1.5591,1.5658,1.5562,0.22%,0.002619391
23-08-2012,1.5673,1.563,1.5688,1.5583,0.26%,-0.00185203
24-08-2012,1.5644,1.5667,1.5713,1.5606,-0.19%,0.000766773
27-08-2012,1.5656,1.5632,1.568,1.5626,0.08%,0.005414543
28-08-2012,1.5741,1.5654,1.5759,1.5634,0.54%,-0.001780378
29-08-2012,1.5713,1.5728,1.576,1.5679,-0.18%,-0.002931806
30-08-2012,1.5667,1.5713,1.5747,1.5655,-0.29%,0.001721884
31-08-2012,1.5694,1.5654,1.5768,1.563,0.17%,-0.001020018
03-09-2012,1.5678,1.5705,1.5718,1.566,-0.10%,-0.00063804
04-09-2012,1.5668,1.5671,1.5716,1.565,-0.06%,0.003694978
05-09-2012,1.5726,1.5656,1.5747,1.5613,0.37%,-0.001782078
06-09-2012,1.5698,1.5722,1.5758,1.564,-0.18%,0.009194447
07-09-2012,1.5843,1.5692,1.5862,1.5676,0.92%,-0.00404782
10-09-2012,1.5779,1.5801,1.5821,1.5758,-0.40%,0.001456572
11-09-2012,1.5802,1.5783,1.5823,1.5711,0.15%,0.003600648
12-09-2012,1.5859,1.5799,1.5877,1.576,0.36%,0.003022101
13-09-2012,1.5907,1.5858,1.5922,1.5814,0.30%,0.006641628
14-09-2012,1.6013,1.5904,1.6045,1.5889,0.67%,0.002930816
17-09-2012,1.606,1.6006,1.6097,1.5984,0.29%,-0.004931192
18-09-2012,1.5981,1.6061,1.6066,1.5954,-0.49%,-0.000250329
19-09-2012,1.5977,1.5981,1.6013,1.5903,-0.03%,-0.006782667
20-09-2012,1.5869,1.5966,1.5987,1.5831,-0.68%,0.000881834
21-09-2012,1.5883,1.5864,1.5958,1.5854,0.09%,-0.000377834
24-09-2012,1.5877,1.5892,1.5902,1.5829,-0.04%,-0.00220688
25-09-2012,1.5842,1.5874,1.5888,1.5817,-0.22%,0.000631034
26-09-2012,1.5852,1.5845,1.5878,1.5817,0.06%,-0.00088356
27-09-2012,1.5838,1.5848,1.5862,1.5757,-0.09%,-0.003605431
28-09-2012,1.5781,1.5827,1.5876,1.5743,-0.36%,0.004362816
01-10-2012,1.585,1.5765,1.5886,1.5731,0.44%,0.003149609
02-10-2012,1.59,1.5841,1.5941,1.5814,0.32%,-0.000125794
03-10-2012,1.5898,1.5897,1.5929,1.5862,-0.01%,0.00620789
04-10-2012,1.5997,1.5895,1.6003,1.5874,0.62%,0.001561573
05-10-2012,1.6022,1.5987,1.6031,1.5935,0.16%,-0.004002507
08-10-2012,1.5958,1.5999,1.6021,1.5927,-0.40%,-0.006664596
09-10-2012,1.5852,1.5949,1.5962,1.5805,-0.66%,-0.001388801
10-10-2012,1.583,1.585,1.5877,1.5794,-0.14%,0.003090608
11-10-2012,1.5879,1.5825,1.5901,1.5774,0.31%,-0.002837955
12-10-2012,1.5834,1.5883,1.5894,1.5772,-0.28%,-0.00120067
15-10-2012,1.5815,1.5821,1.5851,1.5755,-0.12%,0.008311867
16-10-2012,1.5947,1.5812,1.5953,1.5806,0.83%,0.000626881
17-10-2012,1.5957,1.5959,1.5995,1.5928,0.06%,-0.001693481
18-10-2012,1.593,1.5952,1.598,1.5905,-0.17%,-0.001256282
19-10-2012,1.591,1.5927,1.5952,1.5883,-0.13%,0.002887092
22-10-2012,1.5956,1.5914,1.5982,1.5896,0.29%,-0.003012807
23-10-2012,1.5908,1.5956,1.5971,1.5862,-0.30%,-0.003968134
24-10-2012,1.5845,1.5904,1.5914,1.5809,-0.40%,-0.003667177
25-10-2012,1.5787,1.5837,1.5886,1.5763,-0.37%,0.000949698
26-10-2012,1.5802,1.5788,1.5829,1.5743,0.10%,-0.002407655
29-10-2012,1.5764,1.5793,1.5798,1.5728,-0.24%,0.002217788
30-10-2012,1.5799,1.5759,1.5836,1.574,0.22%,0.00101221
31-10-2012,1.5815,1.5798,1.5877,1.5788,0.10%,-0.001202113
01-11-2012,1.5796,1.5808,1.5843,1.5764,-0.12%,-0.004886572
02-11-2012,1.5719,1.578,1.5812,1.5685,-0.49%,-0.003505086
05-11-2012,1.5664,1.5689,1.5719,1.5641,-0.35%,0.000191504
06-11-2012,1.5667,1.5661,1.5697,1.5613,0.02%,-0.003580795
07-11-2012,1.5611,1.566,1.5724,1.5561,-0.36%,-6.40594E-05
08-11-2012,1.561,1.5606,1.5642,1.5563,-0.01%,-0.003272485
09-11-2012,1.5559,1.5611,1.5634,1.5538,-0.33%,-0.000900206
12-11-2012,1.5545,1.5563,1.5589,1.5528,-0.09%,-0.000836632
13-11-2012,1.5532,1.5537,1.557,1.5478,-0.08%,0.003278165
14-11-2012,1.5583,1.5534,1.5608,1.5517,0.33%,0.003459324
15-11-2012,1.5637,1.5576,1.5674,1.5551,0.35%,-0.000639713
16-11-2012,1.5627,1.5634,1.5705,1.5591,-0.06%,0.003258268
19-11-2012,1.5678,1.5634,1.5691,1.5618,0.33%,0.000510139
20-11-2012,1.5686,1.5678,1.5707,1.5622,0.05%,0.001592509
21-11-2012,1.5711,1.5684,1.5726,1.5612,0.16%,0.004762367
22-11-2012,1.5786,1.5707,1.58,1.5702,0.48%,0.004613691
23-11-2012,1.5859,1.5778,1.588,1.5752,0.46%,-0.001135647
26-11-2012,1.5841,1.584,1.5879,1.5818,-0.11%,-0.000884173
27-11-2012,1.5827,1.5843,1.5886,1.5785,-0.09%,-0.000632031
28-11-2012,1.5817,1.5826,1.5836,1.5757,-0.06%,0.001011059
29-11-2012,1.5833,1.5815,1.5878,1.58,0.10%,0.002460181
30-11-2012,1.5872,1.5831,1.59,1.5822,0.25%,0.002014099
03-12-2012,1.5904,1.584,1.5942,1.5837,0.20%,0.002449212
04-12-2012,1.5943,1.5905,1.596,1.5894,0.25%,-0.000627431
05-12-2012,1.5933,1.5938,1.5988,1.5908,-0.06%,-0.006296061
06-12-2012,1.5833,1.5926,1.5955,1.5807,-0.63%,-0.003289685
07-12-2012,1.5781,1.5832,1.584,1.5722,-0.33%,0.002088939
10-12-2012,1.5814,1.5731,1.5814,1.5721,0.21%,0.004164832
11-12-2012,1.588,1.581,1.5888,1.5794,0.42%,0.004586443
12-12-2012,1.5953,1.5879,1.5972,1.5857,0.46%,0.001065063
13-12-2012,1.597,1.5961,1.5992,1.5913,0.11%,0.00493458
14-12-2012,1.6049,1.5963,1.6064,1.5947,0.49%,0.00018691
17-12-2012,1.6052,1.6065,1.609,1.6032,0.02%,0.002364509
18-12-2012,1.609,1.6038,1.6113,1.6031,0.24%,0.002358931
19-12-2012,1.6128,1.6092,1.6218,1.6087,0.24%,0.000371955
20-12-2012,1.6134,1.612,1.6207,1.6071,0.04%,-0.002482315
21-12-2012,1.6094,1.6131,1.6151,1.6059,-0.25%,0.001179868
24-12-2012,1.6113,1.6079,1.6151,1.6075,0.12%,-0.000248278
25-12-2012,1.6109,1.6101,1.613,1.6072,-0.02%,0.004830329
26-12-2012,1.6187,1.61,1.6192,1.6088,0.48%,-0.000308938
27-12-2012,1.6182,1.6185,1.6236,1.6138,-0.03%,-6.1799E-05
28-12-2012,1.6181,1.618,1.622,1.6097,-0.01%,-0.004025147
31-12-2012,1.6116,1.6158,1.6189,1.6083,-0.40%,-0.000186168
01-01-2013,1.6113,1.6105,1.615,1.6093,-0.02%,-0.001428439
02-01-2013,1.609,1.6119,1.6244,1.605,-0.14%,-0.005234309
03-01-2013,1.6006,1.6086,1.6111,1.5971,-0.52%,0.00212195
04-01-2013,1.604,1.5997,1.6061,1.5965,0.21%,0.004851057
07-01-2013,1.6118,1.6045,1.6137,1.6005,0.49%,-0.002049499
08-01-2013,1.6085,1.6119,1.6155,1.6051,-0.20%,-0.002926254
09-01-2013,1.6038,1.6081,1.6087,1.5983,-0.29%,0.010235504
10-01-2013,1.6203,1.603,1.6222,1.5991,1.03%,0.008603261
11-01-2013,1.6343,1.6208,1.637,1.6201,0.86%,0.00329872
14-01-2013,1.6397,1.6368,1.6439,1.6346,0.33%,-0.005503928
15-01-2013,1.6307,1.6387,1.641,1.6256,-0.55%,-0.002333007
16-01-2013,1.6269,1.6303,1.6319,1.6221,-0.23%,0.005761232
17-01-2013,1.6363,1.6262,1.6382,1.6243,0.58%,-0.001100648
18-01-2013,1.6345,1.6365,1.6418,1.6297,-0.11%,0.000183526
21-01-2013,1.6348,1.6323,1.6396,1.6307,0.02%,-6.11714E-05
22-01-2013,1.6347,1.6347,1.6403,1.6281,-0.01%,-0.000367107
